date;time;user;nice;system;idle;iowait;irq;softirq
2022-10-29;17:22:13;2.8;0.0;19.8;72.0;0.0;0.0;5.5
2022-10-29;17:22:14;4.5;0.0;20.8;69.2;0.0;0.0;5.5
2022-10-29;17:22:15;3.0;0.0;20.2;71.5;0.0;0.0;5.2
2022-10-29;17:22:16;4.5;0.8;24.5;65.8;0.0;0.0;4.5
2022-10-29;17:22:17;2.2;0.0;19.2;71.2;0.0;0.0;7.2
2022-10-29;17:22:18;1.5;0.0;20.2;74.8;0.0;0.0;3.5
2022-10-29;17:22:19;3.0;0.0;20.0;70.0;0.0;0.0;7.0
2022-10-29;17:22:20;2.0;0.0;19.8;74.2;0.0;0.0;4.0
2022-10-29;17:22:21;2.8;0.0;26.5;66.2;0.0;0.0;4.5
2022-10-29;17:22:22;3.5;0.0;20.8;69.5;0.0;0.0;6.2
2022-10-29;17:22:23;1.2;0.0;20.2;74.5;0.0;0.0;4.0
2022-10-29;17:22:24;3.5;0.0;18.3;72.3;0.0;0.0;5.9
2022-10-29;17:22:25;1.2;0.0;21.5;71.8;0.0;0.0;5.5
2022-10-29;17:22:26;3.8;1.0;25.0;65.2;0.0;0.0;5.0
2022-10-29;17:22:27;1.0;0.0;22.0;72.8;0.0;0.0;4.2
2022-10-29;17:22:28;2.5;0.0;21.0;71.0;0.0;0.0;5.5
2022-10-29;17:22:29;1.8;0.0;20.8;70.2;0.0;0.0;7.2
2022-10-29;17:22:30;4.8;0.0;21.0;70.0;0.0;0.0;4.2
2022-10-29;17:22:31;6.5;0.2;27.5;60.2;0.0;0.0;5.5
2022-10-29;17:22:32;3.8;0.0;19.2;70.8;0.0;0.0;6.2
2022-10-29;17:22:33;1.8;0.0;19.5;70.2;0.0;0.0;8.5
2022-10-29;17:22:34;2.2;0.0;19.2;72.2;0.0;0.0;6.2
2022-10-29;17:22:35;2.2;0.0;19.0;73.8;0.0;0.0;5.0
2022-10-29;17:22:36;3.2;0.5;25.5;65.0;0.0;0.0;5.8
2022-10-29;17:22:37;2.2;0.0;19.2;72.0;0.0;0.0;6.5
2022-10-29;17:22:38;2.0;0.0;19.1;72.5;0.0;0.0;6.4
2022-10-29;17:22:39;2.2;0.0;18.8;71.5;0.0;0.0;7.5
2022-10-29;17:22:40;2.5;0.0;22.0;68.2;0.0;0.0;7.2
2022-10-29;17:22:41;7.2;0.5;27.2;60.0;0.0;0.0;5.0
2022-10-29;17:22:42;3.2;0.0;21.0;69.0;0.0;0.0;6.8
2022-10-29;17:22:43;2.5;0.0;22.0;71.5;0.0;0.0;4.0
2022-10-29;17:22:44;2.5;0.0;20.0;70.2;0.0;0.0;7.2
2022-10-29;17:22:45;3.2;0.0;19.5;71.2;0.0;0.0;6.0
2022-10-29;17:22:46;4.2;0.0;27.2;61.8;0.0;0.0;6.8
2022-10-29;17:22:47;2.0;0.0;21.2;70.8;0.0;0.0;6.0
2022-10-29;17:22:48;2.2;0.0;23.2;68.2;0.0;0.0;6.2
2022-10-29;17:22:49;1.5;0.0;22.5;69.2;0.0;0.0;6.8
2022-10-29;17:22:50;2.2;0.0;20.2;72.0;0.0;0.0;5.5
2022-10-29;17:22:51;3.8;0.2;23.8;66.5;0.0;0.0;5.8
2022-10-29;17:22:52;2.2;0.0;19.2;70.2;0.0;0.0;8.2
2022-10-29;17:22:53;2.0;0.0;20.2;72.8;0.0;0.0;5.0
2022-10-29;17:22:54;3.0;0.0;20.0;73.3;0.0;0.0;3.7
2022-10-29;17:22:55;2.2;0.0;21.2;73.2;0.0;0.0;3.2
2022-10-29;17:22:56;4.5;0.5;26.8;61.8;0.0;0.0;6.5
2022-10-29;17:22:57;1.2;0.0;20.2;72.0;0.0;0.0;6.5
2022-10-29;17:22:58;3.0;0.0;19.8;72.2;0.0;0.0;5.0
2022-10-29;17:22:59;1.8;0.0;20.2;71.8;0.0;0.0;6.2
2022-10-29;17:23:00;2.5;0.0;20.5;70.2;0.0;0.0;6.8
2022-10-29;17:23:01;6.0;0.0;23.8;63.8;0.0;0.0;6.5
2022-10-29;17:23:02;2.0;0.0;20.5;71.8;0.0;0.0;5.8
2022-10-29;17:23:03;2.0;0.0;21.5;69.2;0.0;0.0;7.2
2022-10-29;17:23:04;1.5;0.0;20.8;70.8;0.0;0.0;7.0
2022-10-29;17:23:05;2.5;0.0;19.0;72.2;0.0;0.0;6.2
2022-10-29;17:23:06;4.8;0.2;24.8;63.5;0.0;0.0;6.8
2022-10-29;17:23:07;2.5;0.0;20.2;71.0;0.0;0.0;6.2
2022-10-29;17:23:08;1.5;0.0;20.0;69.0;0.0;0.0;9.5
2022-10-29;17:23:09;2.0;0.0;18.8;72.8;0.0;0.0;6.5
2022-10-29;17:23:10;3.0;0.0;21.0;70.0;0.0;0.0;6.0
2022-10-29;17:23:11;4.2;0.2;26.8;62.2;0.0;0.0;6.5
2022-10-29;17:23:12;1.7;0.0;21.0;70.8;0.0;0.0;6.4
2022-10-29;17:23:13;0.8;0.0;21.5;70.0;0.0;0.0;7.8
2022-10-29;17:23:14;2.2;0.0;19.0;72.5;0.0;0.0;6.2
2022-10-29;17:23:15;3.0;0.0;20.8;70.0;0.0;0.0;6.2
2022-10-29;17:23:16;5.8;0.5;26.8;59.8;0.0;0.0;7.2
2022-10-29;17:23:17;4.8;0.0;11.8;82.0;0.0;0.0;1.5
2022-10-29;17:23:18;5.2;0.0;6.2;82.0;0.0;0.0;6.5
2022-10-29;17:23:19;2.2;0.0;6.5;84.2;0.0;0.0;7.0
2022-10-29;17:23:20;2.2;0.0;5.8;84.8;0.0;0.0;7.2
2022-10-29;17:23:21;6.2;0.5;13.5;71.0;0.0;0.0;8.8
2022-10-29;17:23:22;1.8;0.0;9.2;81.2;0.0;0.0;7.8
2022-10-29;17:23:23;4.2;0.0;7.0;83.5;0.0;0.0;5.2
2022-10-29;17:23:24;2.8;0.0;8.8;84.2;0.0;0.0;4.2
2022-10-29;17:23:25;5.0;0.0;7.5;81.8;0.0;0.0;5.8
2022-10-29;17:23:26;5.2;0.5;15.2;72.5;0.0;0.0;6.5
2022-10-29;17:23:27;4.2;0.0;7.8;81.8;0.0;0.0;6.2
2022-10-29;17:23:28;4.5;0.0;8.0;82.2;0.0;0.0;5.2
2022-10-29;17:23:29;3.0;0.0;8.9;84.4;0.0;0.0;3.7
2022-10-29;17:23:30;4.8;0.0;6.8;82.5;0.0;0.0;6.0
2022-10-29;17:23:31;4.2;0.5;15.2;75.0;0.0;0.0;5.0
2022-10-29;17:23:32;2.2;0.0;8.0;84.8;0.0;0.0;5.0
2022-10-29;17:23:33;3.2;0.0;6.0;84.2;0.0;0.0;6.5
2022-10-29;17:23:34;3.0;0.0;9.8;79.5;0.0;0.0;7.8
2022-10-29;17:23:35;4.2;0.0;9.0;80.8;0.0;0.0;6.0
2022-10-29;17:23:36;6.0;0.2;13.8;74.2;0.0;0.0;5.8
2022-10-29;17:23:37;2.2;0.0;7.0;83.5;0.0;0.0;7.2
2022-10-29;17:23:38;4.8;0.0;6.5;87.2;0.0;0.0;1.5
2022-10-29;17:23:39;2.8;0.0;12.0;82.0;0.0;0.0;3.2
2022-10-29;17:23:40;2.0;0.0;16.2;78.2;0.0;0.0;3.5
2022-10-29;17:23:41;5.0;0.5;23.2;66.2;0.0;0.0;5.0
2022-10-29;17:23:42;2.0;0.0;15.2;78.5;0.0;0.0;4.2
2022-10-29;17:23:43;1.5;0.0;16.2;79.2;0.0;0.0;3.0
2022-10-29;17:23:44;1.8;0.0;15.2;79.2;0.0;0.0;3.8
2022-10-29;17:23:45;2.0;0.0;15.2;79.0;0.0;0.0;3.8
2022-10-29;17:23:46;2.5;0.5;23.8;69.6;0.0;0.0;3.7
2022-10-29;17:23:47;2.5;0.0;17.2;77.2;0.0;0.0;3.0
2022-10-29;17:23:48;1.5;0.0;13.2;79.2;0.0;0.0;6.0
2022-10-29;17:23:49;1.5;0.0;12.8;81.2;0.0;0.0;4.5
2022-10-29;17:23:50;2.0;0.0;17.0;76.8;0.0;0.0;4.2
2022-10-29;17:23:51;2.8;0.0;20.2;71.8;0.0;0.0;5.2
2022-10-29;17:23:52;2.2;0.0;14.2;78.2;0.0;0.0;5.2
2022-10-29;17:23:53;2.0;0.0;15.5;77.8;0.0;0.0;4.8
2022-10-29;17:23:54;2.8;0.0;16.8;75.5;0.0;0.0;5.0
2022-10-29;17:23:55;2.5;0.0;17.8;74.5;0.0;0.0;5.2
2022-10-29;17:23:56;5.0;0.0;22.2;68.2;0.0;0.0;4.5
2022-10-29;17:23:57;1.8;0.0;13.2;80.2;0.0;0.0;4.8
2022-10-29;17:23:58;3.0;0.0;15.0;75.8;0.0;0.0;6.2
2022-10-29;17:23:59;1.0;0.0;17.2;76.8;0.0;0.0;5.0
2022-10-29;17:24:00;3.5;0.0;14.5;77.2;0.0;0.0;4.8
2022-10-29;17:24:01;2.5;0.0;23.2;69.0;0.0;0.0;5.2
2022-10-29;17:24:02;2.2;0.0;20.8;74.0;0.0;0.0;3.0
2022-10-29;17:24:03;1.5;0.0;19.2;76.8;0.0;0.0;2.5
2022-10-29;17:24:04;2.0;0.0;17.6;77.2;0.0;0.0;3.2
2022-10-29;17:24:05;1.2;0.0;14.2;78.2;0.0;0.0;6.2
2022-10-29;17:24:06;3.2;0.0;20.8;71.2;0.0;0.0;4.8
2022-10-29;17:24:07;3.5;0.0;15.5;78.0;0.0;0.0;3.0
2022-10-29;17:24:08;2.2;0.0;19.2;76.5;0.0;0.0;2.0
2022-10-29;17:24:09;0.8;0.0;17.8;77.5;0.0;0.0;4.0
2022-10-29;17:24:10;1.8;0.0;14.5;79.2;0.0;0.0;4.5
2022-10-29;17:24:11;3.5;0.8;21.8;69.0;0.0;0.0;5.0
2022-10-29;17:24:12;2.5;0.0;19.2;74.5;0.0;0.0;3.8
2022-10-29;17:24:13;1.8;0.0;16.0;76.8;0.0;0.0;5.5
2022-10-29;17:24:14;1.2;0.0;15.8;78.0;0.0;0.0;5.0
2022-10-29;17:24:15;3.0;0.0;16.2;73.5;0.0;0.0;7.2
2022-10-29;17:24:16;3.5;0.2;22.8;69.0;0.0;0.0;4.5
2022-10-29;17:24:17;2.2;0.0;15.5;76.5;0.0;0.0;5.8
2022-10-29;17:24:18;1.8;0.0;19.8;74.5;0.0;0.0;4.0
2022-10-29;17:24:19;3.5;0.0;15.2;75.5;0.0;0.0;5.8
2022-10-29;17:24:20;2.2;0.0;14.8;79.5;0.0;0.0;3.5
2022-10-29;17:24:21;3.8;0.0;20.2;69.8;0.0;0.0;6.2
2022-10-29;17:24:22;2.7;0.0;16.1;75.2;0.0;0.0;5.9
2022-10-29;17:24:23;2.5;0.0;16.0;76.2;0.0;0.0;5.2
2022-10-29;17:24:24;1.8;0.0;14.5;77.5;0.0;0.0;6.2
2022-10-29;17:24:25;2.2;0.0;18.5;75.0;0.0;0.0;4.2
2022-10-29;17:24:26;2.8;0.0;21.5;68.0;0.0;0.0;7.8
2022-10-29;17:24:27;2.2;0.0;16.8;77.0;0.0;0.0;4.0
2022-10-29;17:24:28;2.0;0.0;15.5;78.2;0.0;0.0;4.2
2022-10-29;17:24:29;3.8;0.0;15.8;74.2;0.0;0.0;6.2
2022-10-29;17:24:30;2.0;0.0;17.8;76.8;0.0;0.0;3.5
2022-10-29;17:24:31;4.0;0.0;20.8;69.5;0.0;0.0;5.8
2022-10-29;17:24:32;1.8;0.0;16.5;77.0;0.0;0.0;4.8
2022-10-29;17:24:33;2.8;0.0;14.0;78.2;0.0;0.0;5.0
2022-10-29;17:24:34;2.2;0.0;13.2;80.2;0.0;0.0;4.2
2022-10-29;17:24:35;2.2;0.0;18.8;73.5;0.0;0.0;5.5
2022-10-29;17:24:36;3.2;0.5;19.0;73.5;0.0;0.0;3.8
2022-10-29;17:24:37;2.0;0.0;13.8;80.8;0.0;0.0;3.5
2022-10-29;17:24:38;1.5;0.0;14.5;78.0;0.0;0.0;6.0
2022-10-29;17:24:39;1.5;0.0;9.8;82.2;0.0;0.0;6.5
2022-10-29;17:24:40;1.7;0.0;14.9;77.0;0.0;0.0;6.4
2022-10-29;17:24:41;3.5;1.2;19.8;70.0;0.0;0.0;5.5
2022-10-29;17:24:42;2.5;0.0;14.5;77.5;0.0;0.0;5.5
2022-10-29;17:24:43;2.8;0.0;16.2;75.8;0.0;0.0;5.2
2022-10-29;17:24:44;2.2;0.0;14.8;77.5;0.0;0.0;5.5
2022-10-29;17:24:45;1.8;0.0;13.2;80.0;0.0;0.0;5.0
2022-10-29;17:24:46;4.0;0.2;20.0;69.8;0.0;0.0;6.0
2022-10-29;17:24:47;3.0;0.0;18.0;74.0;0.0;0.0;5.0
2022-10-29;17:24:48;2.0;0.0;17.5;76.2;0.0;0.0;4.2
2022-10-29;17:24:49;2.0;0.0;18.8;75.2;0.0;0.0;4.0
2022-10-29;17:24:50;1.5;0.0;18.0;75.2;0.0;0.0;5.2
2022-10-29;17:24:51;4.2;0.0;20.0;69.5;0.0;0.0;6.2
2022-10-29;17:24:52;2.5;0.0;16.0;75.8;0.0;0.0;5.8
2022-10-29;17:24:53;1.5;0.0;16.8;74.5;0.0;0.0;7.2
2022-10-29;17:24:54;2.5;0.0;15.2;77.8;0.0;0.0;4.5
2022-10-29;17:24:55;2.2;0.0;12.8;78.8;0.0;0.0;6.2
2022-10-29;17:24:56;3.2;0.2;22.2;67.2;0.0;0.0;7.0
2022-10-29;17:24:57;1.5;0.0;15.2;76.5;0.0;0.0;6.8
2022-10-29;17:24:58;2.7;0.0;17.6;75.0;0.0;0.0;4.7
2022-10-29;17:24:59;1.0;0.0;10.8;77.5;0.0;0.0;10.8
2022-10-29;17:25:00;3.5;0.0;14.2;76.5;0.0;0.0;5.8
2022-10-29;17:25:01;4.2;0.0;21.5;69.2;0.0;0.0;5.0
2022-10-29;17:25:02;2.0;0.0;15.5;77.2;0.0;0.0;5.2
2022-10-29;17:25:03;3.5;0.0;16.8;74.0;0.0;0.0;5.8
2022-10-29;17:25:04;1.8;0.0;14.5;77.0;0.0;0.0;6.8
2022-10-29;17:25:05;2.0;0.0;14.8;78.5;0.0;0.0;4.8
2022-10-29;17:25:06;5.0;0.2;22.5;68.0;0.0;0.0;4.2
2022-10-29;17:25:07;10.0;0.0;14.5;69.0;0.0;0.0;6.5
2022-10-29;17:25:08;1.5;0.0;18.5;77.0;0.0;0.0;3.0
2022-10-29;17:25:09;1.5;0.0;17.0;76.5;0.0;0.0;5.0
2022-10-29;17:25:10;2.2;0.0;14.8;78.0;0.0;0.0;5.0
2022-10-29;17:25:11;4.2;0.0;25.8;67.2;0.2;0.0;2.5
2022-10-29;17:25:12;0.8;0.0;12.5;81.8;0.0;0.0;5.0
2022-10-29;17:25:13;2.5;0.0;13.2;78.5;0.0;0.0;5.8
2022-10-29;17:25:14;1.2;0.0;17.0;77.8;0.0;0.0;4.0
2022-10-29;17:25:15;5.2;0.0;16.8;73.8;0.0;0.0;4.2
2022-10-29;17:25:16;3.7;0.0;21.8;68.3;0.0;0.0;6.2
2022-10-29;17:25:17;2.0;0.0;13.2;78.2;0.0;0.0;6.5
2022-10-29;17:25:18;2.8;0.0;16.8;77.2;0.0;0.0;3.2
2022-10-29;17:25:19;2.2;0.0;14.2;78.0;0.0;0.0;5.5
2022-10-29;17:25:20;1.8;0.0;16.2;78.2;0.0;0.0;3.8
2022-10-29;17:25:21;3.2;0.0;21.5;70.5;0.0;0.0;4.8
2022-10-29;17:25:22;1.5;0.0;18.5;76.2;0.0;0.0;3.8
2022-10-29;17:25:23;1.8;0.0;17.5;73.5;0.0;0.0;7.2
2022-10-29;17:25:24;1.5;0.0;16.2;76.8;0.0;0.0;5.5
2022-10-29;17:25:25;1.0;0.0;15.2;80.0;0.0;0.0;3.8
2022-10-29;17:25:26;3.8;0.2;18.0;71.0;0.0;0.0;7.0
2022-10-29;17:25:27;1.2;0.0;16.8;77.5;0.0;0.0;4.5
2022-10-29;17:25:28;1.5;0.0;16.5;79.0;0.0;0.0;3.0
2022-10-29;17:25:29;1.2;0.0;15.5;76.5;0.0;0.0;6.8
2022-10-29;17:25:30;1.0;0.0;17.2;78.0;0.0;0.0;3.8
2022-10-29;17:25:31;4.5;0.0;20.5;68.0;0.0;0.0;7.0
2022-10-29;17:25:32;2.2;0.0;17.0;75.2;0.0;0.0;5.5
2022-10-29;17:25:33;2.2;0.0;14.4;81.2;0.0;0.0;2.2
2022-10-29;17:25:34;1.0;0.0;18.0;76.2;0.0;0.0;4.8
2022-10-29;17:25:35;2.0;0.0;12.0;81.8;0.0;0.0;4.2
2022-10-29;17:25:36;3.8;0.5;19.2;72.8;0.0;0.0;3.8
2022-10-29;17:25:37;1.0;0.0;14.2;81.0;0.0;0.0;3.8
2022-10-29;17:25:38;3.0;0.0;15.2;77.5;0.0;0.0;4.2
2022-10-29;17:25:39;3.0;0.0;16.8;76.0;0.0;0.0;4.2
2022-10-29;17:25:40;2.2;0.0;18.0;74.5;0.0;0.0;5.2
2022-10-29;17:25:41;2.0;0.8;18.0;73.5;0.0;0.0;5.8
2022-10-29;17:25:42;2.5;0.0;17.8;74.5;0.0;0.0;5.2
2022-10-29;17:25:43;0.5;0.0;17.0;77.0;0.0;0.0;5.5
2022-10-29;17:25:44;1.0;0.0;15.2;79.8;0.0;0.0;4.0
2022-10-29;17:25:45;2.0;0.0;14.2;79.0;0.0;0.0;4.8
2022-10-29;17:25:46;2.2;0.5;22.5;67.2;0.0;0.0;7.5
2022-10-29;17:25:47;1.5;0.0;14.5;80.0;0.0;0.0;4.0
2022-10-29;17:25:48;2.8;0.0;17.0;75.2;0.0;0.0;5.0
2022-10-29;17:25:49;2.2;0.0;16.2;75.5;0.0;0.0;6.0
2022-10-29;17:25:50;2.5;0.0;14.9;78.7;0.0;0.0;4.0
2022-10-29;17:25:51;5.0;0.0;22.0;68.8;0.0;0.0;4.2
2022-10-29;17:25:52;3.2;0.0;11.5;80.2;0.0;0.0;5.0
2022-10-29;17:25:53;1.5;0.0;12.5;77.2;0.0;0.0;8.8
2022-10-29;17:25:54;2.8;0.0;16.8;76.5;0.0;0.0;4.0
2022-10-29;17:25:55;1.0;0.0;16.2;76.2;0.0;0.0;6.5
2022-10-29;17:25:56;3.0;0.0;20.2;70.5;0.0;0.0;6.2
2022-10-29;17:25:57;2.0;0.0;16.8;76.0;0.0;0.0;5.2
2022-10-29;17:25:58;2.0;0.0;13.8;80.0;0.0;0.0;4.2
2022-10-29;17:25:59;2.0;0.0;16.2;75.5;0.0;0.0;6.2
2022-10-29;17:26:00;2.0;0.0;14.5;79.0;0.0;0.0;4.5
2022-10-29;17:26:01;5.2;0.2;18.2;70.8;0.0;0.0;5.5
2022-10-29;17:26:02;1.2;0.0;13.8;76.5;0.0;0.0;8.5
2022-10-29;17:26:03;2.2;0.0;14.5;77.5;0.0;0.0;5.8
2022-10-29;17:26:04;0.8;0.0;15.8;77.2;0.0;0.0;6.2
2022-10-29;17:26:05;2.5;0.0;16.5;76.0;0.0;0.0;5.0
2022-10-29;17:26:06;4.0;0.2;23.0;69.5;0.0;0.0;3.2
2022-10-29;17:26:07;1.5;0.0;13.5;78.5;0.0;0.0;6.5
2022-10-29;17:26:08;3.2;0.0;16.2;73.5;0.0;0.0;7.0
2022-10-29;17:26:09;1.7;0.0;16.3;77.5;0.0;0.0;4.5
2022-10-29;17:26:10;2.2;0.0;14.2;79.5;0.0;0.0;4.0
2022-10-29;17:26:11;1.8;0.5;22.0;72.5;0.0;0.0;3.2
2022-10-29;17:26:12;2.5;0.0;13.2;79.0;0.0;0.0;5.2
2022-10-29;17:26:13;3.2;0.0;15.8;76.8;0.0;0.0;4.2
2022-10-29;17:26:14;2.5;0.0;13.2;79.5;0.0;0.0;4.8
2022-10-29;17:26:15;1.8;0.0;13.0;77.2;0.0;0.0;8.0
2022-10-29;17:26:16;3.2;0.0;20.8;71.2;0.0;0.0;4.8
2022-10-29;17:26:17;2.2;0.0;16.0;76.2;0.0;0.0;5.5
2022-10-29;17:26:18;2.5;0.0;13.2;75.5;0.0;0.0;8.8
2022-10-29;17:26:19;1.2;0.0;14.0;80.0;0.0;0.0;4.8
2022-10-29;17:26:20;2.2;0.0;13.2;77.8;0.0;0.0;6.8
2022-10-29;17:26:21;3.5;0.2;20.2;72.5;0.0;0.0;3.5
2022-10-29;17:26:22;2.5;0.0;15.5;77.2;0.0;0.0;4.8
2022-10-29;17:26:23;1.5;0.0;15.0;76.8;0.0;0.0;6.8
2022-10-29;17:26:24;1.2;0.0;14.0;82.5;0.0;0.0;2.2
2022-10-29;17:26:25;1.2;0.0;14.8;79.0;0.0;0.0;5.0
2022-10-29;17:26:26;3.0;0.0;19.5;72.2;0.0;0.0;5.2
2022-10-29;17:26:27;2.0;0.0;12.6;80.0;0.0;0.0;5.4
2022-10-29;17:26:28;0.5;0.0;16.0;79.0;0.0;0.0;4.5
2022-10-29;17:26:29;3.2;0.0;14.5;76.5;0.0;0.0;5.8
2022-10-29;17:26:30;2.5;0.0;15.2;77.5;0.0;0.0;4.8
2022-10-29;17:26:31;3.8;0.0;21.0;69.5;0.0;0.0;5.8
2022-10-29;17:26:32;1.5;0.0;18.5;77.0;0.0;0.0;3.0
2022-10-29;17:26:33;3.5;0.0;17.5;75.5;0.0;0.0;3.5
2022-10-29;17:26:34;2.0;0.0;14.0;77.8;0.0;0.0;6.2
2022-10-29;17:26:35;2.0;0.0;14.0;78.2;0.0;0.0;5.8
2022-10-29;17:26:36;2.8;0.0;23.2;69.2;0.0;0.0;4.8
2022-10-29;17:26:37;1.2;0.0;14.8;76.5;0.0;0.0;7.5
2022-10-29;17:26:38;2.2;0.0;13.2;79.2;0.0;0.0;5.2
2022-10-29;17:26:39;6.2;0.0;5.8;86.2;0.0;0.0;1.8
2022-10-29;17:26:40;2.0;0.0;11.0;81.5;0.0;0.0;5.5
2022-10-29;17:26:41;3.8;0.8;19.8;69.5;0.0;0.0;6.2
2022-10-29;17:26:42;2.8;0.0;10.8;79.2;0.0;0.0;7.2
2022-10-29;17:26:43;2.2;0.0;9.5;81.8;0.0;0.0;6.5
2022-10-29;17:26:44;4.0;0.0;11.4;76.5;0.0;0.0;8.2
2022-10-29;17:26:45;2.8;0.0;12.2;78.5;0.0;0.0;6.5
2022-10-29;17:26:46;4.8;0.2;16.8;73.0;0.0;0.0;5.2
2022-10-29;17:26:47;2.2;0.0;13.2;77.2;0.0;0.0;7.2
2022-10-29;17:26:48;2.0;0.0;10.2;79.5;0.0;0.0;8.2
2022-10-29;17:26:49;2.5;0.0;11.5;80.0;0.0;0.0;6.0
2022-10-29;17:26:50;1.5;0.0;11.0;81.8;0.0;0.0;5.8
2022-10-29;17:26:51;5.0;0.2;19.8;69.5;0.0;0.0;5.5
2022-10-29;17:26:52;2.5;0.0;11.2;78.8;0.0;0.0;7.5
2022-10-29;17:26:53;2.2;0.0;15.8;76.0;0.0;0.0;6.0
2022-10-29;17:26:54;3.2;0.0;11.8;78.8;0.0;0.0;6.2
2022-10-29;17:26:55;2.2;0.0;12.5;80.0;0.0;0.0;5.2
2022-10-29;17:26:56;5.5;0.2;17.8;71.0;0.0;0.0;5.5
2022-10-29;17:26:57;3.8;0.0;13.2;76.0;0.0;0.0;7.0
2022-10-29;17:26:58;2.5;0.0;11.5;80.2;0.0;0.0;5.8
2022-10-29;17:26:59;3.0;0.0;11.9;79.2;0.0;0.0;5.9
2022-10-29;17:27:00;5.8;0.0;4.5;88.0;0.0;0.0;1.8
2022-10-29;17:27:01;4.5;0.2;23.2;68.0;0.0;0.0;4.0
2022-10-29;17:27:02;1.2;0.0;14.8;76.8;0.0;0.0;7.2
2022-10-29;17:27:03;1.8;0.0;17.8;77.2;0.0;0.0;3.2
2022-10-29;17:27:04;1.8;0.0;20.2;73.0;0.0;0.0;5.0
2022-10-29;17:27:05;1.8;0.0;15.0;76.2;0.0;0.0;7.0
2022-10-29;17:27:06;4.8;0.5;21.8;67.0;0.0;0.0;6.0
2022-10-29;17:27:07;1.2;0.0;18.5;74.0;0.0;0.0;6.2
2022-10-29;17:27:08;3.0;0.0;14.2;76.5;0.0;0.0;6.2
2022-10-29;17:27:09;3.5;0.0;17.2;71.5;0.0;0.0;7.8
2022-10-29;17:27:10;2.5;0.0;15.0;77.2;0.0;0.0;5.2
2022-10-29;17:27:11;2.2;0.5;21.8;70.8;0.0;0.0;4.8
2022-10-29;17:27:12;2.0;0.0;15.5;75.5;0.0;0.0;7.0
2022-10-29;17:27:13;1.2;0.0;17.0;75.2;0.0;0.0;6.5
2022-10-29;17:27:14;2.5;0.0;14.5;76.5;0.0;0.0;6.5
2022-10-29;17:27:15;2.5;0.0;17.2;75.5;0.0;0.0;4.8
2022-10-29;17:27:16;4.0;0.0;19.8;68.3;0.0;0.0;7.9
2022-10-29;17:27:17;2.8;0.0;13.8;76.0;0.0;0.0;7.5
2022-10-29;17:27:18;1.2;0.0;17.2;76.0;0.0;0.0;5.5
2022-10-29;17:27:19;2.2;0.0;13.0;80.5;0.0;0.0;4.2
2022-10-29;17:27:20;2.5;0.0;15.8;75.8;0.0;0.0;6.0
2022-10-29;17:27:21;4.2;0.8;23.8;64.2;0.0;0.0;7.0
2022-10-29;17:27:22;2.2;0.0;17.5;75.0;0.0;0.0;5.2
2022-10-29;17:27:23;2.5;0.0;14.5;76.0;0.0;0.0;7.0
2022-10-29;17:27:24;2.5;0.0;17.2;73.5;0.0;0.0;6.8
2022-10-29;17:27:25;3.2;0.0;18.5;71.8;0.0;0.0;6.5
2022-10-29;17:27:26;4.0;0.0;19.2;70.5;0.0;0.0;6.2
2022-10-29;17:27:27;1.8;0.0;17.0;77.0;0.0;0.0;4.2
2022-10-29;17:27:28;1.5;0.0;17.0;75.2;0.0;0.0;6.2
2022-10-29;17:27:29;2.2;0.0;15.2;74.0;0.0;0.0;8.5
2022-10-29;17:27:30;2.8;0.0;16.2;75.2;0.0;0.0;5.8
2022-10-29;17:27:31;4.5;0.2;23.5;67.0;0.0;0.0;4.8
2022-10-29;17:27:32;1.0;0.0;16.3;75.7;0.0;0.0;6.9
2022-10-29;17:27:33;2.0;0.0;17.5;74.8;0.0;0.0;5.8
2022-10-29;17:27:34;2.2;0.0;17.8;76.8;0.0;0.0;3.2
2022-10-29;17:27:35;1.5;0.0;16.5;75.5;0.0;0.0;6.5
2022-10-29;17:27:36;2.5;0.0;23.0;70.0;0.0;0.0;4.5
2022-10-29;17:27:37;1.2;0.0;16.0;77.8;0.0;0.0;5.0
2022-10-29;17:27:38;1.2;0.0;16.2;77.0;0.0;0.0;5.5
2022-10-29;17:27:39;1.8;0.0;14.5;76.0;0.0;0.0;7.8
2022-10-29;17:27:40;2.2;0.0;15.0;76.8;0.0;0.0;6.0
2022-10-29;17:27:41;4.8;0.5;22.0;68.2;0.0;0.0;4.5
2022-10-29;17:27:42;2.5;0.0;18.5;73.8;0.0;0.0;5.2
2022-10-29;17:27:43;1.5;0.0;17.0;75.5;0.0;0.0;6.0
2022-10-29;17:27:44;1.8;0.0;19.2;74.5;0.0;0.0;4.5
2022-10-29;17:27:45;1.8;0.0;17.5;78.2;0.0;0.0;2.5
2022-10-29;17:27:46;3.5;0.0;23.8;68.8;0.0;0.0;4.0
2022-10-29;17:27:47;3.0;0.0;16.2;76.5;0.0;0.0;4.2
2022-10-29;17:27:48;1.8;0.0;16.0;77.2;0.0;0.0;5.0
2022-10-29;17:27:49;2.0;0.0;17.5;77.2;0.0;0.0;3.2
2022-10-29;17:27:50;3.2;0.0;16.6;74.3;0.0;0.0;5.9
2022-10-29;17:27:51;3.2;0.8;24.5;67.0;0.0;0.0;4.5
2022-10-29;17:27:52;1.8;0.0;17.0;77.5;0.0;0.0;3.8
