date;time;user;nice;system;idle;iowait;irq;softirq
2022-10-29;17:17:29;0.0;0.0;5.0;94.0;0.0;0.5;0.5
2022-10-29;17:17:30;0.5;0.0;6.5;91.0;0.0;1.0;1.0
2022-10-29;17:17:31;0.5;0.0;1.6;97.4;0.0;0.0;0.5
2022-10-29;17:17:32;0.0;0.0;3.5;95.5;0.0;0.5;0.5
2022-10-29;17:17:33;1.0;0.0;3.0;94.9;0.0;0.5;0.5
2022-10-29;17:17:34;0.0;0.0;2.6;96.4;0.0;0.5;0.5
2022-10-29;17:17:35;0.5;0.0;4.0;93.9;0.0;0.5;1.0
2022-10-29;17:17:36;2.0;0.0;5.0;91.5;0.0;1.0;0.5
2022-10-29;17:17:37;1.0;0.0;7.7;89.2;0.0;0.5;1.5
2022-10-29;17:17:38;0.5;0.0;4.6;93.4;0.0;1.0;0.5
2022-10-29;17:17:39;0.5;0.0;4.6;93.3;0.0;0.5;1.0
2022-10-29;17:17:40;0.0;0.0;8.8;88.7;0.0;1.0;1.5
2022-10-29;17:17:41;1.5;0.0;15.9;79.6;0.0;1.0;2.0
2022-10-29;17:17:42;3.5;1.5;13.1;78.9;0.0;1.5;1.5
2022-10-29;17:17:43;3.5;1.0;12.0;80.0;0.0;1.5;2.0
2022-10-29;17:17:44;1.0;0.0;11.5;85.0;0.0;1.0;1.5
2022-10-29;17:17:45;0.5;0.0;10.1;87.9;0.0;0.5;1.0
2022-10-29;17:17:46;0.5;0.0;7.6;89.4;0.0;1.0;1.5
2022-10-29;17:17:47;0.5;0.0;7.0;91.5;0.0;0.5;0.5
2022-10-29;17:17:48;0.5;0.0;8.5;89.1;0.0;1.0;1.0
2022-10-29;17:17:49;1.5;0.0;9.1;86.8;0.0;1.0;1.5
2022-10-29;17:17:50;3.0;0.0;16.3;77.3;0.0;1.5;2.0
2022-10-29;17:17:51;0.5;0.0;11.6;85.4;0.0;1.0;1.5
2022-10-29;17:17:52;0.0;0.0;4.6;93.3;0.0;1.0;1.0
2022-10-29;17:17:53;0.0;0.0;7.6;91.4;0.0;0.5;0.5
2022-10-29;17:17:54;0.5;0.0;2.6;95.9;0.0;0.5;0.5
2022-10-29;17:17:55;1.5;0.0;4.5;93.0;0.0;0.5;0.5
2022-10-29;17:17:56;1.5;0.0;4.5;92.6;0.0;0.5;1.0
2022-10-29;17:17:57;0.0;0.0;2.1;96.9;0.0;0.5;0.5
2022-10-29;17:17:58;0.5;0.0;8.3;89.1;0.0;1.0;1.0
2022-10-29;17:17:59;2.1;0.0;10.4;84.5;0.0;1.0;2.1
2022-10-29;17:18:00;2.0;0.0;11.8;83.8;0.0;1.0;1.5
2022-10-29;17:18:01;1.0;0.0;9.0;87.9;0.0;1.0;1.0
2022-10-29;17:18:02;0.5;0.0;7.7;89.8;0.0;1.0;1.0
2022-10-29;17:18:03;2.0;0.0;11.2;84.2;0.0;1.0;1.5
2022-10-29;17:18:04;0.5;0.0;3.6;94.4;0.0;0.5;1.0
2022-10-29;17:18:05;0.0;0.0;2.6;95.9;0.0;1.0;0.5
2022-10-29;17:18:06;1.0;0.0;3.5;94.9;0.0;0.0;0.5
2022-10-29;17:18:07;1.0;0.0;6.3;91.7;0.0;0.5;0.5
2022-10-29;17:18:08;1.0;0.0;15.1;80.4;0.0;1.5;2.0
2022-10-29;17:18:09;0.5;0.0;7.7;90.3;0.0;0.5;1.0
2022-10-29;17:18:10;2.0;0.0;5.6;90.4;0.0;1.0;1.0
2022-10-29;17:18:11;0.5;0.0;13.3;83.7;0.0;1.0;1.5
2022-10-29;17:18:12;1.0;1.5;4.1;91.9;0.0;0.5;1.0
2022-10-29;17:18:13;2.5;0.0;6.0;90.0;0.0;1.0;0.5
2022-10-29;17:18:14;1.5;0.0;15.5;80.5;0.0;1.0;1.5
2022-10-29;17:18:15;1.6;0.0;13.0;81.9;0.0;1.6;2.1
2022-10-29;17:18:16;2.0;0.0;6.0;89.4;0.0;1.0;1.5
2022-10-29;17:18:17;0.5;0.0;5.1;93.4;0.0;0.5;0.5
2022-10-29;17:18:18;1.0;0.0;2.0;95.9;0.0;0.5;0.5
2022-10-29;17:18:19;0.0;0.0;2.1;96.9;0.0;0.5;0.5
2022-10-29;17:18:20;0.0;0.0;5.0;94.0;0.0;0.5;0.5
2022-10-29;17:18:21;0.5;0.0;3.1;94.8;0.0;0.5;1.0
2022-10-29;17:18:22;0.5;0.0;7.5;91.0;0.0;0.5;0.5
2022-10-29;17:18:23;1.0;0.0;10.6;85.4;0.0;1.5;1.5
2022-10-29;17:18:24;1.5;0.0;11.3;84.8;0.0;1.0;1.5
2022-10-29;17:18:25;0.0;0.0;6.1;92.9;0.0;0.5;0.5
2022-10-29;17:18:26;1.0;0.0;5.6;91.9;0.0;0.5;1.0
2022-10-29;17:18:27;1.0;0.0;12.0;84.5;0.0;1.0;1.5
2022-10-29;17:18:28;0.5;0.0;4.5;93.5;0.0;0.5;1.0
2022-10-29;17:18:29;0.5;0.0;1.0;97.4;0.0;0.5;0.5
2022-10-29;17:18:30;0.5;0.0;4.0;94.5;0.0;0.5;0.5
2022-10-29;17:18:31;0.0;0.0;5.0;94.0;0.0;0.5;0.5
2022-10-29;17:18:32;2.0;0.0;14.4;80.7;0.0;1.5;1.5
2022-10-29;17:18:33;3.4;0.0;12.3;81.9;0.0;1.0;1.5
2022-10-29;17:18:34;2.5;0.0;10.1;84.4;0.0;1.0;2.0
2022-10-29;17:18:35;2.5;0.0;16.2;77.7;0.0;1.5;2.0
2022-10-29;17:18:36;2.0;0.0;9.5;86.0;0.0;1.0;1.5
2022-10-29;17:18:37;0.0;0.0;2.6;96.4;0.0;0.5;0.5
2022-10-29;17:18:38;0.0;0.0;2.1;97.4;0.0;0.0;0.5
2022-10-29;17:18:39;0.5;0.0;4.5;94.0;0.0;0.5;0.5
2022-10-29;17:18:40;0.5;0.0;3.5;94.9;0.0;0.5;0.5
2022-10-29;17:18:41;1.0;0.0;6.6;90.8;0.0;0.5;1.0
2022-10-29;17:18:42;3.0;1.0;9.1;83.8;0.0;1.5;1.5
2022-10-29;17:18:43;1.0;0.0;11.6;84.9;0.0;1.0;1.5
2022-10-29;17:18:44;1.0;0.0;13.7;82.9;0.0;1.0;1.5
2022-10-29;17:18:45;0.5;0.0;5.6;92.4;0.0;1.0;0.5
2022-10-29;17:18:46;0.5;0.0;3.6;94.3;0.0;0.5;1.0
2022-10-29;17:18:47;0.5;0.0;7.9;88.9;0.0;1.1;1.6
2022-10-29;17:18:48;1.5;0.0;13.3;82.1;0.0;1.5;1.5
2022-10-29;17:18:49;0.5;0.0;9.3;87.6;0.0;1.0;1.6
2022-10-29;17:18:50;0.5;0.0;9.1;87.8;0.0;1.0;1.5
2022-10-29;17:18:51;2.1;0.0;11.9;83.0;0.0;1.0;2.1
2022-10-29;17:18:52;2.0;0.0;13.3;81.1;0.0;1.5;2.0
2022-10-29;17:18:53;1.5;0.0;13.5;82.0;0.0;1.5;1.5
2022-10-29;17:18:54;1.0;0.0;6.5;91.0;0.0;0.5;1.0
2022-10-29;17:18:55;0.0;0.0;9.2;88.8;0.0;1.0;1.0
2022-10-29;17:18:56;0.0;0.0;6.5;92.0;0.0;0.5;1.0
2022-10-29;17:18:57;0.5;0.0;3.0;95.4;0.0;0.5;0.5
2022-10-29;17:18:58;0.0;0.0;2.1;96.9;0.0;0.5;0.5
2022-10-29;17:18:59;0.0;0.0;1.5;97.4;0.0;0.5;0.5
2022-10-29;17:19:00;1.0;0.0;5.6;92.3;0.0;0.5;0.5
2022-10-29;17:19:01;1.5;0.0;10.2;85.3;0.0;1.5;1.5
2022-10-29;17:19:02;2.0;0.0;13.6;81.4;0.0;1.0;2.0
2022-10-29;17:19:03;0.5;0.0;12.2;84.7;0.0;1.0;1.5
2022-10-29;17:19:04;1.0;0.0;8.6;87.9;0.0;1.0;1.5
2022-10-29;17:19:05;1.0;0.0;8.6;87.8;0.0;1.0;1.5
2022-10-29;17:19:06;3.0;0.0;11.7;82.2;0.0;1.5;1.5
2022-10-29;17:19:07;0.5;0.0;11.6;84.8;0.0;1.0;2.0
2022-10-29;17:19:08;2.0;0.0;17.9;76.0;0.0;1.5;2.6
2022-10-29;17:19:09;1.5;0.0;6.7;89.7;0.0;1.0;1.0
2022-10-29;17:19:10;1.5;0.0;6.3;91.2;0.0;0.5;0.5
2022-10-29;17:19:11;0.0;0.0;3.0;95.5;0.0;0.5;1.0
2022-10-29;17:19:12;1.0;1.5;4.5;91.9;0.0;0.5;0.5
2022-10-29;17:19:13;0.5;0.0;2.5;95.9;0.0;0.5;0.5
2022-10-29;17:19:14;1.0;0.0;9.2;87.2;0.0;1.0;1.5
2022-10-29;17:19:15;1.6;0.0;13.0;82.8;0.0;1.0;1.6
2022-10-29;17:19:16;1.0;0.0;6.0;91.5;0.0;0.5;1.0
2022-10-29;17:19:17;1.0;0.0;9.7;87.9;0.0;1.0;0.5
2022-10-29;17:19:18;0.0;0.0;7.5;91.0;0.0;0.5;1.0
2022-10-29;17:19:19;0.5;0.0;3.6;94.3;0.0;0.5;1.0
2022-10-29;17:19:20;1.5;0.0;11.9;83.5;0.0;1.5;1.5
2022-10-29;17:19:21;1.0;0.0;7.7;88.7;0.0;1.0;1.5
2022-10-29;17:19:22;2.0;0.0;19.5;75.1;0.0;1.5;2.0
2022-10-29;17:19:23;0.5;0.0;7.8;89.6;0.0;1.0;1.0
2022-10-29;17:19:24;1.0;0.0;5.6;90.8;0.0;1.0;1.5
2022-10-29;17:19:25;1.6;0.0;11.2;84.0;0.0;1.1;2.1
2022-10-29;17:19:26;2.0;0.0;10.0;85.0;0.0;1.5;1.5
2022-10-29;17:19:27;1.0;0.0;2.6;95.3;0.0;0.5;0.5
2022-10-29;17:19:28;0.5;0.0;4.0;94.0;0.0;0.5;1.0
2022-10-29;17:19:29;0.0;0.0;1.0;97.9;0.0;0.5;0.5
2022-10-29;17:19:30;0.0;0.0;3.1;96.4;0.0;0.5;0.0
2022-10-29;17:19:31;1.0;0.0;2.0;95.4;0.0;0.5;1.0
2022-10-29;17:19:32;2.6;0.0;10.3;84.6;0.0;1.0;1.5
2022-10-29;17:19:33;1.0;0.0;5.6;91.8;0.0;0.5;1.0
2022-10-29;17:19:34;0.5;0.0;7.5;91.0;0.0;0.5;0.5
2022-10-29;17:19:35;1.5;0.0;10.4;85.6;0.0;1.0;1.5
2022-10-29;17:19:36;1.0;0.0;6.6;90.4;0.0;1.0;1.0
2022-10-29;17:19:37;1.0;0.0;5.6;92.4;0.0;0.5;0.5
2022-10-29;17:19:38;1.0;0.0;8.3;88.0;0.0;1.0;1.6
2022-10-29;17:19:39;2.0;0.0;3.0;94.0;0.0;0.5;0.5
2022-10-29;17:19:40;0.5;0.0;3.6;94.9;0.0;0.5;0.5
2022-10-29;17:19:41;0.0;0.0;4.5;94.0;0.0;0.5;1.0
2022-10-29;17:19:42;1.5;2.0;5.5;90.0;0.0;0.5;0.5
2022-10-29;17:19:43;1.0;0.0;6.5;90.5;0.0;1.0;1.0
2022-10-29;17:19:44;0.5;0.0;4.1;94.4;0.0;0.5;0.5
2022-10-29;17:19:45;0.5;0.0;3.0;95.4;0.0;0.5;0.5
2022-10-29;17:19:46;0.0;0.0;5.5;93.5;0.0;0.5;0.5
2022-10-29;17:19:47;0.0;0.0;3.6;95.4;0.0;0.5;0.5
2022-10-29;17:19:48;1.5;0.0;12.3;83.8;0.0;1.0;1.5
2022-10-29;17:19:49;0.5;0.0;5.5;93.0;0.0;0.5;0.5
2022-10-29;17:19:50;0.0;0.0;4.0;94.9;0.0;0.5;0.5
2022-10-29;17:19:51;0.0;0.0;1.6;97.4;0.0;0.5;0.5
2022-10-29;17:19:52;0.0;0.0;4.1;94.4;0.0;0.5;1.0
2022-10-29;17:19:53;1.1;0.0;13.8;81.5;0.0;1.6;2.1
2022-10-29;17:19:54;2.0;0.0;13.2;81.2;0.0;1.5;2.0
2022-10-29;17:19:55;7.5;0.0;12.9;77.6;0.0;1.0;1.0
2022-10-29;17:19:56;1.0;0.0;5.0;92.6;0.0;0.5;1.0
2022-10-29;17:19:57;0.0;0.0;4.5;94.5;0.0;0.5;0.5
2022-10-29;17:19:58;0.0;0.0;2.1;97.4;0.0;0.0;0.5
2022-10-29;17:19:59;2.5;0.0;2.5;94.0;0.0;0.5;0.5
2022-10-29;17:20:00;1.0;0.0;3.1;94.8;0.0;0.5;0.5
2022-10-29;17:20:01;0.0;0.0;4.5;94.5;0.0;0.5;0.5
2022-10-29;17:20:02;0.0;0.0;3.5;95.5;0.0;0.5;0.5
2022-10-29;17:20:03;0.0;0.0;3.0;95.9;0.0;0.5;0.5
2022-10-29;17:20:04;0.5;0.0;1.5;96.9;0.0;0.5;0.5
2022-10-29;17:20:05;0.5;0.0;2.0;96.4;0.0;0.5;0.5
2022-10-29;17:20:06;0.0;0.0;3.0;95.9;0.0;0.5;0.5
2022-10-29;17:20:07;0.0;0.0;4.5;94.5;0.0;0.5;0.5
2022-10-29;17:20:08;0.0;0.0;2.0;96.9;0.0;0.5;0.5
2022-10-29;17:20:09;0.0;0.0;2.6;96.4;0.0;0.5;0.5
2022-10-29;17:20:10;0.0;0.0;3.6;95.9;0.0;0.0;0.5
2022-10-29;17:20:11;0.0;0.0;2.6;96.4;0.0;0.5;0.5
2022-10-29;17:20:12;2.1;0.5;3.1;93.3;0.0;0.5;0.5
2022-10-29;17:20:13;0.5;0.0;4.0;94.5;0.0;0.5;0.5
2022-10-29;17:20:14;0.0;0.0;4.0;95.0;0.0;0.5;0.5
2022-10-29;17:20:15;0.0;0.0;1.5;97.4;0.0;0.5;0.5
2022-10-29;17:20:16;8.5;0.0;9.0;81.0;0.0;0.5;1.0
2022-10-29;17:20:17;2.5;0.0;13.2;80.7;0.0;1.5;2.0
2022-10-29;17:20:18;3.2;0.0;20.0;71.1;0.0;2.1;3.7
2022-10-29;17:20:19;3.2;0.0;19.3;72.2;0.0;2.1;3.2
2022-10-29;17:20:20;2.0;0.0;24.2;68.2;0.0;2.0;3.5
2022-10-29;17:20:21;4.1;0.0;21.4;68.4;0.0;2.6;3.6
2022-10-29;17:20:22;3.7;0.0;20.9;70.2;0.0;2.1;3.1
2022-10-29;17:20:23;2.6;0.0;21.9;69.8;0.0;2.1;3.6
2022-10-29;17:20:24;4.2;0.0;18.5;71.4;0.0;2.6;3.2
2022-10-29;17:20:25;2.1;0.0;20.6;70.9;0.0;2.6;3.7
2022-10-29;17:20:26;5.2;0.0;18.8;70.8;0.0;2.1;3.1
2022-10-29;17:20:27;3.4;0.0;25.6;65.5;0.0;2.0;3.4
2022-10-29;17:20:28;4.1;0.0;21.4;68.4;0.0;2.6;3.6
2022-10-29;17:20:29;3.7;0.0;19.3;71.7;0.0;2.1;3.2
2022-10-29;17:20:30;2.6;0.0;20.0;71.1;0.0;2.6;3.7
2022-10-29;17:20:31;9.9;0.0;28.3;56.0;0.0;2.1;3.7
2022-10-29;17:20:32;2.7;0.0;18.9;73.5;0.0;1.6;3.2
2022-10-29;17:20:33;2.5;0.0;22.8;68.5;0.0;2.5;3.6
2022-10-29;17:20:34;2.1;0.0;21.8;70.2;0.0;2.1;3.7
2022-10-29;17:20:35;2.7;0.0;19.4;72.0;0.0;2.7;3.2
2022-10-29;17:20:36;2.1;0.0;22.8;69.4;0.0;2.1;3.6
2022-10-29;17:20:37;1.6;0.0;23.8;68.9;0.0;2.1;3.6
2022-10-29;17:20:38;0.5;0.0;19.8;73.1;0.0;2.7;3.8
2022-10-29;17:20:39;2.6;0.0;21.5;70.7;0.0;2.1;3.1
2022-10-29;17:20:40;5.9;0.0;15.7;71.9;0.0;2.7;3.8
2022-10-29;17:20:41;3.6;0.0;21.6;69.1;0.0;2.1;3.6
2022-10-29;17:20:42;4.8;1.1;20.1;68.8;0.0;2.1;3.2
2022-10-29;17:20:43;1.1;0.0;19.1;73.8;0.0;2.2;3.8
2022-10-29;17:20:44;3.8;0.0;18.4;71.9;0.0;2.2;3.8
2022-10-29;17:20:45;2.7;0.0;20.2;70.7;0.0;2.7;3.7
2022-10-29;17:20:46;2.7;0.0;21.3;70.7;0.0;2.1;3.2
2022-10-29;17:20:47;3.6;0.0;20.7;69.4;0.0;2.6;3.6
2022-10-29;17:20:48;4.3;0.0;18.7;71.1;0.0;2.1;3.7
2022-10-29;17:20:49;4.7;0.0;19.9;69.6;0.0;2.1;3.7
2022-10-29;17:20:50;4.2;0.0;18.5;70.9;0.0;2.6;3.7
2022-10-29;17:20:51;1.6;0.0;23.4;69.3;0.0;2.1;3.6
2022-10-29;17:20:52;4.3;0.0;18.2;71.7;0.0;2.7;3.2
2022-10-29;17:20:53;4.1;0.0;22.8;67.5;0.0;2.0;3.6
2022-10-29;17:20:54;2.6;0.0;23.1;68.7;0.0;2.6;3.1
2022-10-29;17:20:55;2.6;0.0;21.2;70.4;0.0;2.1;3.7
2022-10-29;17:20:56;5.0;0.0;21.6;67.8;0.0;2.0;3.5
2022-10-29;17:20:57;2.1;0.0;21.3;70.2;0.0;2.7;3.7
2022-10-29;17:20:58;4.1;0.0;21.2;69.4;0.0;2.1;3.1
2022-10-29;17:20:59;3.6;0.0;20.7;69.4;0.0;2.6;3.6
2022-10-29;17:21:00;2.6;0.0;21.9;69.8;0.0;2.1;3.6
2022-10-29;17:21:01;2.1;0.0;21.6;70.5;0.0;2.1;3.7
2022-10-29;17:21:02;7.6;0.0;22.2;64.9;0.0;2.2;3.2
2022-10-29;17:21:03;2.2;0.0;18.6;72.7;0.0;2.7;3.8
2022-10-29;17:21:04;4.3;0.0;18.3;71.5;0.0;2.2;3.8
2022-10-29;17:21:05;2.1;0.0;22.3;69.4;0.0;2.6;3.6
2022-10-29;17:21:06;1.6;0.0;21.9;71.1;0.0;2.1;3.2
2022-10-29;17:21:07;4.9;0.0;16.3;72.3;0.0;2.7;3.8
2022-10-29;17:21:08;4.2;0.0;20.4;69.6;0.0;2.1;3.7
2022-10-29;17:21:09;3.1;0.0;21.5;69.6;0.0;2.1;3.7
2022-10-29;17:21:10;3.2;0.0;19.8;70.6;0.0;2.7;3.7
2022-10-29;17:21:11;4.9;0.0;16.8;72.3;0.0;2.2;3.8
2022-10-29;17:21:12;5.2;0.5;21.1;67.0;0.0;2.6;3.6
2022-10-29;17:21:13;3.3;0.0;17.1;74.0;0.0;2.2;3.3
2022-10-29;17:21:14;3.7;0.0;20.4;70.2;0.0;2.1;3.7
2022-10-29;17:21:15;2.7;0.0;19.7;71.3;0.0;2.7;3.7
2022-10-29;17:21:16;3.1;0.0;21.4;69.8;0.0;2.1;3.6
2022-10-29;17:21:17;4.5;0.0;22.2;68.2;0.0;2.0;3.0
2022-10-29;17:21:18;1.1;0.0;20.1;72.8;0.0;2.2;3.8
2022-10-29;17:21:19;2.2;0.0;20.4;71.5;0.0;2.2;3.8
2022-10-29;17:21:20;3.8;0.0;17.9;72.3;0.0;2.2;3.8
2022-10-29;17:21:21;4.9;0.0;16.3;72.8;0.0;2.7;3.3
2022-10-29;17:21:22;5.3;0.0;18.4;70.5;0.0;2.1;3.7
2022-10-29;17:21:23;2.1;0.0;23.6;68.2;0.0;2.6;3.6
2022-10-29;17:21:24;3.2;0.0;19.7;71.8;0.0;2.1;3.2
2022-10-29;17:21:25;4.3;0.0;18.2;71.1;0.0;2.7;3.7
2022-10-29;17:21:26;2.6;0.0;23.6;67.7;0.0;2.6;3.6
2022-10-29;17:21:27;3.8;0.0;18.4;72.4;0.0;2.2;3.2
2022-10-29;17:21:28;5.3;0.0;18.4;70.0;0.0;2.6;3.7
2022-10-29;17:21:29;1.6;0.0;23.4;69.3;0.0;2.1;3.6
2022-10-29;17:21:30;1.6;0.0;20.7;71.3;0.0;2.7;3.7
2022-10-29;17:21:31;2.1;0.0;23.7;68.6;0.0;2.6;3.1
2022-10-29;17:21:32;4.7;0.0;20.3;69.3;0.0;2.1;3.6
2022-10-29;17:21:33;2.7;0.0;18.5;72.8;0.0;2.2;3.8
2022-10-29;17:21:34;4.2;0.0;19.9;70.2;0.0;2.6;3.1
2022-10-29;17:21:35;2.7;0.0;19.5;71.9;0.0;2.2;3.8
2022-10-29;17:21:36;3.3;0.0;16.0;74.6;0.0;2.2;3.9
2022-10-29;17:21:37;2.6;0.0;22.3;68.9;0.0;2.6;3.6
2022-10-29;17:21:38;5.8;0.0;17.9;70.5;0.0;2.1;3.7
2022-10-29;17:21:39;2.1;0.0;22.2;69.8;0.0;2.6;3.2
2022-10-29;17:21:40;1.6;0.0;20.3;71.7;0.0;2.7;3.7
2022-10-29;17:21:41;3.1;0.0;21.4;69.8;0.0;2.1;3.6
2022-10-29;17:21:42;4.9;0.5;17.6;70.9;0.0;2.7;3.3
2022-10-29;17:21:43;1.6;0.0;20.4;72.0;0.0;2.2;3.8
2022-10-29;17:21:44;2.6;0.0;21.6;70.0;0.0;2.1;3.7
2022-10-29;17:21:45;2.1;0.0;21.6;70.0;0.0;2.6;3.7
2022-10-29;17:21:46;2.6;0.0;22.4;69.8;0.0;2.1;3.1
2022-10-29;17:21:47;4.7;0.0;20.2;69.4;0.0;2.1;3.6
2022-10-29;17:21:48;2.7;0.0;18.4;73.0;0.0;2.2;3.8
2022-10-29;17:21:49;3.1;0.0;21.4;69.8;0.0;2.6;3.1
2022-10-29;17:21:50;3.2;0.0;18.9;71.9;0.0;2.2;3.8
2022-10-29;17:21:51;2.6;0.0;22.3;68.9;0.0;2.6;3.6
2022-10-29;17:21:52;2.7;0.0;19.7;71.8;0.0;2.7;3.2
2022-10-29;17:21:53;6.8;0.0;16.8;70.5;0.0;2.1;3.7
2022-10-29;17:21:54;2.2;0.0;17.8;73.9;0.0;2.8;3.3
2022-10-29;17:21:55;5.7;0.0;18.2;70.3;0.0;2.1;3.6
2022-10-29;17:21:56;3.7;0.0;19.1;71.3;0.0;2.1;3.7
2022-10-29;17:21:57;3.7;0.0;19.5;71.1;0.0;2.6;3.2
2022-10-29;17:21:58;5.3;0.0;17.0;71.8;0.0;2.1;3.7
2022-10-29;17:21:59;4.8;0.0;18.0;70.9;0.0;2.6;3.7
2022-10-29;17:22:00;4.6;0.0;20.6;69.6;0.0;2.1;3.1
2022-10-29;17:22:01;1.5;0.0;24.9;68.0;0.0;2.0;3.6
2022-10-29;17:22:02;5.6;0.0;19.9;68.4;0.0;2.6;3.6
2022-10-29;17:22:03;2.7;0.0;18.1;73.6;0.0;2.2;3.3
2022-10-29;17:22:04;2.5;0.0;23.9;67.5;0.0;2.5;3.6
2022-10-29;17:22:05;0.5;0.0;22.9;70.7;0.0;2.1;3.7
2022-10-29;17:22:06;4.5;0.0;22.9;67.2;0.0;2.0;3.5
2022-10-29;17:22:07;4.3;0.0;18.1;71.8;0.0;2.7;3.2
2022-10-29;17:22:08;1.7;0.0;18.8;74.0;0.0;1.7;3.9
2022-10-29;17:22:09;2.2;0.0;18.9;72.4;0.0;2.7;3.8
2022-10-29;17:22:10;3.1;0.0;21.5;70.2;0.0;2.1;3.1
2022-10-29;17:22:11;4.8;0.0;17.6;71.3;0.0;2.7;3.7
2022-10-29;17:22:12;5.3;0.5;19.5;68.9;0.0;2.1;3.7
2022-10-29;17:22:13;4.5;0.0;23.8;66.3;0.0;2.0;3.5
2022-10-29;17:22:14;4.8;0.0;18.5;71.4;0.0;2.1;3.2
2022-10-29;17:22:15;4.2;0.0;18.5;70.9;0.0;2.6;3.7
2022-10-29;17:22:16;3.0;0.0;23.6;67.3;0.0;2.5;3.5
2022-10-29;17:22:17;4.5;0.0;14.6;75.3;0.0;2.2;3.4
2022-10-29;17:22:18;4.1;0.0;20.1;70.1;0.0;2.1;3.6
2022-10-29;17:22:19;2.2;0.0;19.1;73.2;0.0;2.2;3.3
2022-10-29;17:22:20;3.7;0.0;18.2;71.7;0.0;2.7;3.7
2022-10-29;17:22:21;2.7;0.0;20.2;71.3;0.0;2.1;3.7
2022-10-29;17:22:22;3.4;0.0;16.2;74.3;0.0;2.8;3.4
2022-10-29;17:22:23;3.1;0.0;20.8;70.3;0.0;2.1;3.6
2022-10-29;17:22:24;1.6;0.0;20.7;71.8;0.0;2.1;3.7
2022-10-29;17:22:25;2.6;0.0;21.9;70.3;0.0;2.1;3.1
2022-10-29;17:22:26;2.1;0.0;21.2;70.9;0.0;2.1;3.7
2022-10-29;17:22:27;4.0;0.0;21.5;68.5;0.0;2.5;3.5
2022-10-29;17:22:28;4.1;0.0;22.8;68.0;0.0;2.0;3.0
2022-10-29;17:22:29;3.7;0.0;19.0;70.9;0.0;2.6;3.7
2022-10-29;17:22:30;10.3;0.0;25.9;58.9;0.0;1.6;3.2
2022-10-29;17:22:31;3.2;0.0;19.1;71.3;0.0;2.7;3.7
2022-10-29;17:22:32;4.1;0.0;20.7;69.4;0.0;2.1;3.6
2022-10-29;17:22:33;3.8;0.0;16.5;73.6;0.0;2.7;3.3
2022-10-29;17:22:34;2.7;0.0;18.9;72.4;0.0;2.2;3.8
2022-10-29;17:22:35;2.1;0.0;21.5;70.2;0.0;2.6;3.7
2022-10-29;17:22:36;3.7;0.0;19.9;71.2;0.0;2.1;3.1
2022-10-29;17:22:37;3.6;0.0;21.1;69.1;0.0;2.6;3.6
2022-10-29;17:22:38;2.7;0.0;20.2;71.8;0.0;2.1;3.2
2022-10-29;17:22:39;1.6;0.0;20.2;71.8;0.0;2.7;3.7
2022-10-29;17:22:40;1.6;0.0;20.7;72.3;0.0;2.1;3.2
2022-10-29;17:22:41;4.3;0.0;23.4;66.3;0.0;2.2;3.8
2022-10-29;17:22:42;3.5;2.0;23.1;65.8;0.0;2.5;3.0
2022-10-29;17:22:43;4.8;0.0;17.6;71.7;0.0;2.1;3.7
2022-10-29;17:22:44;2.6;0.0;20.6;70.9;0.0;2.6;3.2
2022-10-29;17:22:45;5.6;0.0;20.2;68.2;0.0;2.5;3.5
2022-10-29;17:22:46;3.5;0.0;23.2;68.2;0.0;2.0;3.0
2022-10-29;17:22:47;4.3;0.0;18.1;71.3;0.0;2.7;3.7
2022-10-29;17:22:48;5.3;0.0;17.0;71.8;0.0;2.1;3.7
2022-10-29;17:22:49;3.1;0.0;21.9;70.3;0.0;1.6;3.1
2022-10-29;17:22:50;4.2;0.0;19.4;70.2;0.0;2.6;3.7
2022-10-29;17:22:51;2.6;0.0;22.2;69.6;0.0;2.1;3.6
2022-10-29;17:22:52;2.1;0.0;21.6;70.5;0.0;2.1;3.7
2022-10-29;17:22:53;3.8;0.0;17.3;73.5;0.0;2.2;3.2
2022-10-29;17:22:54;4.2;0.0;19.3;70.3;0.0;2.6;3.6
2022-10-29;17:22:55;3.6;0.0;22.8;68.0;0.0;2.0;3.6
2022-10-29;17:22:56;1.6;0.0;20.7;72.3;0.0;2.1;3.2
2022-10-29;17:22:57;4.3;0.0;17.2;72.0;0.0;2.7;3.8
2022-10-29;17:22:58;2.6;0.0;22.2;69.6;0.0;2.1;3.6
2022-10-29;17:22:59;1.6;0.0;22.6;70.5;0.0;2.1;3.2
2022-10-29;17:23:00;3.6;0.0;21.8;68.5;0.0;2.5;3.6
2022-10-29;17:23:01;2.6;0.0;21.9;69.9;0.0;2.0;3.6
2022-10-29;17:23:02;4.4;0.0;16.9;73.2;0.0;2.2;3.3
2022-10-29;17:23:03;4.7;0.0;19.4;70.2;0.0;2.1;3.7
2022-10-29;17:23:04;3.6;0.0;20.6;69.6;0.0;2.6;3.6
2022-10-29;17:23:05;3.6;0.0;23.4;68.0;0.0;2.0;3.0
2022-10-29;17:23:06;2.7;0.0;17.5;73.8;0.0;2.2;3.8
2022-10-29;17:23:07;3.2;0.0;19.1;72.3;0.0;2.1;3.2
2022-10-29;17:23:08;4.1;0.0;21.9;68.4;0.0;2.0;3.6
